p_id,agent_type,place,agent_mape
2015001165386-350704,wrk_only,bluffdale,25.19457580057964
2016000505825-4951002,wrk__student,provo,25.19447809699843
2017000101855-2353802,wrk_only,west_jordan,25.194382015855766
2017000209501-4825102,wrk__student,orem,25.193738362042815
2015000085219-4374703,wrk_only,south_jordan,25.1932987591369
2016001518161-1231701,wrk_only,eagle_mountain,25.193213689905253
2015000085219-2407405,wrk__student,west_jordan,25.192917459001297
2019HU1264636-3247602,wrk_only,west_valley_city,25.192848551083213
2015001126958-4118802,wrk_only,south_jordan,25.192718721899475
2015000996240-1248201,wrk__student,herriman,25.19241336865002
2016000424881-2511501,wrk_only,midvale,25.1920125967078
2015001291036-2206302,wrk__student,west_jordan,25.19167020161759
2016000953994-257802,wrk_only,salt_lake_city,25.191589724164476
2016000243847-2802801,wrk_only,salt_lake_city,25.190936244996436
2018HU1317391-2439501,wrk_only,salt_lake_city,25.190581594142973
2016000190334-3569104,wrk__student,taylorsville,25.190254249614668
2015000497039-1506801,wrk_only,west_valley_city,25.18958756112431
2015000189689-673801,wrk_only,south_jordan,25.188705065436178
2019HU0313941-1166102,wrk_only,spanish_fork,25.187598794257514
2016000480223-716702,wrk_only,sandy,25.187354304377234
2015001451014-3818201,wrk_only,tooele,25.186729951300812
2017001102443-3624102,wrk_only,salt_lake_city,25.186521652199644
2018HU0151312-932701,wrk_only,eagle_mountain,25.186508073942065
2016000577273-2291401,wrk_only,holladay,25.18642930699321
2016001279511-1153302,wrk_only,west_jordan,25.186334204593443
2017000078529-1938501,wrk_only,west_valley_city,25.186169028307543
2019HU0269065-2985702,wrk_only,stansbury_park,25.18599744200592
2015000248850-1357602,wrk_only,white_city,25.18588175586788
2019HU0854050-3779601,wrk_only,draper,25.18541937153596
2018HU1028491-3651401,wrk_only,salt_lake_city,25.185099116755378
2016001044026-1868301,wrk_only,millcreek,25.184672510623756
2015000502846-2953502,wrk_only,west_jordan,25.18433670565926
2015001401339-4622601,wrk_only,layton,25.183989302895505
2015000085219-4374103,wrk_only,south_jordan,25.183396851868743
2015001503531-4131901,wrk__student,south_jordan,25.18321968358823
2015000888495-1958101,wrk_only,west_jordan,25.183202433866292
2019HU0016855-3168502,wrk_only,south_jordan,25.182898174796787
2015000304008-2993502,wrk_only,south_jordan,25.18240458174027
2015000473976-6042204,wrk_only,murray,25.182188223224067
2015000255062-2442002,wrk_only,magna,25.182108033472016
2019HU1397569-4413602,wrk_only,taylorsville,25.182024494746223
2019HU1224433-3784602,wrk_only,draper,25.18144793651289
2015000718169-4134301,wrk_only,sandy,25.181388812315113
2016000566741-2304102,wrk_only,kearns,25.18124905203038
2015000985637-1514901,wrk_only,saratoga_springs,25.18104226135747
2015000994730-4115702,wrk_only,south_jordan,25.180331359097586
2019HU0998157-3025302,wrk_only,draper,25.179916412325138
2019HU0841497-2283902,wrk_only,midvale,25.179663099636425
2019HU0615414-3439001,wrk_only,south_jordan,25.179597459005905
2015000067947-2171004,wrk_only,west_valley_city,25.17953861785011
2015000471132-67301,wrk_only,west_valley_city,25.178989201293543
2017000165721-3471601,wrk_only,south_jordan,25.178734624999038
2018HU1169896-6598001,wrk_only,salt_lake_city,25.178585780250256
2017000118825-1640103,wrk__student,west_jordan,25.177979034501647
2016000126121-4347302,wrk_only,sandy,25.17772783369428
2019HU1150955-1810302,wrk_only,west_jordan,25.17741561507399
2015001002117-1513102,wrk_only,duchesne,25.177291461173812
2018HU1336861-2756902,wrk_only,west_jordan,25.177154855919227
2017001293962-2051901,wrk_only,syracuse,25.17665274602362
2015001291036-2816702,wrk__student,west_jordan,25.175918978025035
2016000257885-2462701,wrk_only,sandy,25.175552276245618
2015000739592-3067602,wrk_only,west_valley_city,25.175416298602993
2015001358185-6791403,student__age10_15,st_george,25.175260077680022
2016001254543-3859601,wrk_only,taylorsville,25.17502603500537
2016000340532-3401601,wrk_only,sandy,25.174966031245123
2015000057262-2962801,wrk_only,taylorsville,25.174852659881502
2015000902560-3378002,wrk_only,riverton,25.17484466224006
2019HU0413729-2569702,wrk_only,kearns,25.174274120235683
2017000139304-3254101,wrk_only,herriman,25.173498140093898
2015000067947-2784502,wrk_only,west_valley_city,25.173334161423167
2015001481398-2448102,wrk_only,west_jordan,25.1732938446207
2016000460703-603902,wrk_only,south_salt_lake,25.173264395246342
2016001172056-555803,wrk__student,herriman,25.17319658961055
2015000357367-1893501,wrk_only,west_valley_city,25.172738537034423
2019HU0435299-2475902,wrk_only,west_valley_city,25.172025984117347
2015000438592-1044604,wrk_only,santa_clara,25.17196373910909
2016001020246-1240006,wrk_only,west_jordan,25.171898038361867
2016000628117-1178701,wrk_only,taylorsville,25.17172492936342
2017001231138-3130601,wrk_only,west_jordan,25.171642542130257
2015001293699-5834003,wrk_only,south_salt_lake,25.17160983615475
2017000228680-2970902,wrk_only,west_jordan,25.171603646494354
2019HU1326237-5051502,wrk_only,south_salt_lake,25.17158520785277
2016000958905-1009501,wrk_only,murray,25.170936011096178
2019HU0086646-1455201,wrk_only,unknown,25.170041414180933
2017000290291-1792902,wrk_only,murray,25.169695942999187
2019HU0953247-2420302,wrk_only,millcreek,25.169529058604184
2015001249556-2059701,wrk_only,west_valley_city,25.169424386465888
2017000014655-3461901,wrk_only,draper,25.169201250768435
2017001233615-2993501,wrk_only,magna,25.168981749449937
2016001194166-2426902,wrk_only,south_jordan,25.16878079409965
2019HU0641167-3651301,wrk__student,riverton,25.16876924769129
2015001449423-2862801,wrk_only,south_jordan,25.16873512118331
2015000790054-3485803,wrk_only,south_ogden,25.16859030160149
2017001370106-1657205,student__lf_elig,mantua,25.16822585458378
2017000225568-3173602,wrk_only,clearfield,25.168082395631746
2015000602221-1655702,wrk_only,west_valley_city,25.166967690360813
2019HU1405609-236101,wrk_only,midvale,25.16625219085314
2017000622416-188901,wrk__student,west_valley_city,25.16521842178915
2015000379851-2788001,wrk_only,west_jordan,25.16489521550468
2019HU0510711-2749006,student__age05_09,ophir,25.164170593704995
2017000632275-3409101,wrk_only,riverton,25.16410593047203
2015000388950-176402,wrk_only,ogden,25.163824851693228
2016001060034-1095702,wrk_only,west_jordan,25.163638323290744
2016000342056-3330201,wrk_only,sandy,25.16362634972908
2017000073138-1157204,wrk_only,west_jordan,25.162722440589754
2015000865840-2542603,wrk_only,holladay,25.162587602977087
2019HU1206902-191603,wrk_only,unknown,25.162295483968382
2017000288890-1909301,wrk_only,roosevelt,25.16223260460689
2016001230725-3892901,wrk__student,draper,25.162230019967573
2016000829907-3807501,wrk_only,draper,25.162075927355925
2015000019363-1096301,wrk_only,salt_lake_city,25.162034995241772
2019HU0208824-4797302,wrk_only,millcreek,25.16165505102818
2016000427653-4018402,wrk_only,riverton,25.161408433684944
2016000467404-1680701,wrk_only,cedar_fort,25.16131140664396
2016000762013-1906903,wrk_only,west_valley_city,25.16105458256503
2016001030926-4320901,wrk_only,west_valley_city,25.160842689350666
2015001101731-5377102,wrk_only,murray,25.160721338702274
2016000314381-1597701,wrk_only,sandy,25.159998200588586
2019HU1210126-3187302,wrk_only,west_jordan,25.159786427402093
2015000956875-6785405,student__age10_15,st_george,25.15968189347329
2017000007472-2886801,wrk_only,south_jordan,25.159656597429397
2017000111182-2433302,wrk_only,south_jordan,25.159613722913615
2015000930007-1083202,wrk_only,west_jordan,25.15921898379335
2015001304821-313301,wrk_only,west_jordan,25.1590472740462
2016000890202-4615701,wrk_only,roy,25.158640545637557
2016001028957-1301501,wrk_only,eagle_mountain,25.15860664120878
2015000425192-2842401,wrk_only,west_valley_city,25.158324463134846
2016000901794-136201,wrk__student,salt_lake_city,25.15824106870041
2019HU0413674-3048302,wrk_only,west_valley_city,25.158021993038737
2018HU1281635-3923301,wrk_only,riverton,25.157556221515865
2019HU0955459-2159501,wrk_only,taylorsville,25.157521920404513
2016000137278-2383202,wrk_only,millcreek,25.15747270597367
2016000980828-3466503,wrk_only,south_jordan,25.157433838812594
2018HU0551631-693902,wrk_only,west_jordan,25.15704350093187
2015000900671-4312003,wrk_only,salem,25.156757221553733
2019HU1172589-310701,wrk_only,west_valley_city,25.156652539926895
2015000343796-2786402,wrk_only,west_valley_city,25.15654660043832
2015000547817-1371501,wrk_only,west_jordan,25.15652965864547
2015000578728-4234002,wrk_only,west_valley_city,25.156055529859493
2015000902560-5179703,wrk_only,riverton,25.156028913735852
2015001149599-6788503,student__age10_15,st_george,25.155967579068868
2015000889592-1686702,wrk_only,sandy,25.155549564630526
2015001012098-968004,wrk__student,south_salt_lake,25.155188499314292
2015000510116-2193901,wrk_only,west_jordan,25.15507567458949
2015000075339-1218303,wrk_only,riverton,25.155075099645885
2015001016839-5259202,wrk_only,millcreek,25.15497927637858
2015000854778-269401,wrk_only,sandy,25.154968231741957
2019HU0555234-38601,wrk_only,white_city,25.154351543670174
2017000146672-2712501,wrk_only,west_jordan,25.154277507522917
2019HU0454267-548601,wrk_only,payson,25.153680952625955
2015001255596-721302,wrk_only,herriman,25.153367609138627
2015000177779-2679201,wrk_only,south_jordan,25.152783005429463
2015000789375-73603,wrk_only,west_valley_city,25.152427818343437
2017000857832-4289802,wrk_only,south_salt_lake,25.152358304889706
2019HU0565586-635302,wrk_only,herriman,25.15217181065148
2018HU0757195-1255802,wrk_only,salt_lake_city,25.152055562477294
2019HU1406888-4916401,wrk__student,roy,25.151997348964294
2016001030926-4321501,wrk_only,west_valley_city,25.15180235802824
2015001275560-4089001,wrk_only,sandy,25.15169751345469
2019HU0702091-3970401,wrk_only,layton,25.151315197702235
2015000252340-1814802,wrk_only,west_valley_city,25.151250934719233
2017001263846-1113901,wrk_only,riverton,25.150584179419333
2015000066796-3007501,wrk_only,huntsville,25.150167580015303
2019HU0087640-3753502,wrk_only,taylorsville,25.149889017132626
2018HU0203448-4258803,wrk_only,south_jordan,25.149881274412966
2015000928265-3134601,wrk_only,herriman,25.149424641958184
2015000097245-4379801,wrk__student,south_jordan,25.149273665936416
2015000908329-1225301,wrk_only,salt_lake_city,25.149236523979603
2019HU1400926-1178602,wrk_only,taylorsville,25.14922099689822
2019HU1081058-3602406,wrk__student,layton,25.148903285211304
2016000243847-2705801,wrk_only,salt_lake_city,25.14885072253784
2016000436941-3184401,wrk_only,herriman,25.14883714600293
2015001017077-2913402,wrk_only,salt_lake_city,25.148772927917516
2016001240674-3014801,wrk_only,south_jordan,25.14811135081193
2015001148215-1995801,wrk_only,west_valley_city,25.147841114792406
2015000288766-3242002,wrk_only,palmyra,25.147420334651677
2018HU0008338-1117802,wrk_only,riverton,25.147232708938695
2019HU1381899-1213602,wrk_only,riverton,25.14711922590057
2016000191944-2562402,wrk_only,magna,25.146788526062213
2015000513341-2117502,wrk_only,west_jordan,25.146618081415813
2016001341780-2550201,wrk_only,west_valley_city,25.14655805349048
2015000060859-1727304,wrk_only,west_jordan,25.146535615498642
2019HU0901333-2769502,wrk_only,sandy,25.146013096089447
2019HU1120968-2731801,wrk__student,kearns,25.145683048099993
2015000881898-1268202,wrk_only,west_jordan,25.145658983177928
2017000232118-350601,wrk_only,sandy,25.14559582521512
2017000021703-2556103,student__lf_elig,west_jordan,25.145482326504027
2015000041604-2481705,wrk_only,west_valley_city,25.145224625865847
2016000123613-1582802,wrk_only,west_valley_city,25.14517060474633
2016001125173-2144501,wrk_only,west_valley_city,25.145151126571676
2015000513900-1680904,wrk_only,sandy,25.144737189044115
2015000122522-2174108,wrk_only,west_valley_city,25.144667727366787
2017000924907-810502,wrk_only,south_jordan,25.144093593381406
2017000680170-6663001,wrk_only,midway,25.143674049152303
2019HU1239698-1495301,wrk_only,cottonwood_heights,25.143570916364332
2015000156932-4382501,wrk_only,south_jordan,25.143506605931577
2015000287258-1302301,wrk_only,salt_lake_city,25.143336240153786
2019HU0746029-1775702,wrk_only,west_valley_city,25.14318011559628
2019HU1343775-4225602,wrk_only,west_valley_city,25.143030746247856
2019HU1359066-1797402,wrk_only,west_valley_city,25.142996938560604
2019HU1354496-488301,wrk_only,west_valley_city,25.142556176048735
2018HU0628978-3149203,wrk_only,salt_lake_city,25.14253819569407
2016000342363-2196602,wrk_only,taylorsville,25.142457146416152
2015000068815-2534502,wrk_only,kearns,25.142419472268507
2018HU0025004-4848302,wrk_only,orem,25.141567097037367
2015000826858-5177804,wrk_only,riverton,25.141410416771965
2016000337478-4528102,wrk_only,south_jordan,25.14119358019909
2016000029436-3225402,wrk_only,draper,25.14081166483364
2019HU0137446-1078701,wrk__student,roy,25.14005261672956
2018HU0713000-2937302,wrk_only,sandy,25.139522459481068
2016000717603-2420202,wrk_only,west_jordan,25.139419909408563
2019HU0214820-2852404,wrk_only,salt_lake_city,25.139384638330064
2015001384974-3732401,wrk_only,west_jordan,25.13908879386942
2019HU0413674-3048102,wrk_only,taylorsville,25.139061368905892
2015001014119-3397605,wrk_only,sandy,25.13865781168032
2015001055054-2241601,wrk_only,draper,25.13807914788443
2016001301061-2127501,wrk__student,provo,25.137852461941506
2019HU0798962-2759501,wrk_only,south_jordan,25.13784126867708
2018HU1230013-3650001,wrk_only,south_jordan,25.137752947343728
2019HU1093869-2770402,wrk_only,west_jordan,25.13775191009011
2015000471984-4129701,wrk_only,spanish_fork,25.13760607875951
2015000514219-2614001,wrk_only,holladay,25.13757499830692
2016001341780-1948503,wrk_only,west_valley_city,25.137528097596984
2015000731063-708101,wrk_only,west_valley_city,25.137349054466217
2015000379851-78701,wrk_only,south_jordan,25.136910677351636
2017000817694-1798201,wrk_only,west_valley_city,25.136085117449415
2018HU1159863-3202902,wrk_only,payson,25.135873015765657
2015000544033-4152001,wrk_only,layton,25.134825224762903
2018HU0185915-2597302,wrk_only,layton,25.134484045645678
2015001241810-2813801,wrk_only,west_jordan,25.134229479680982
2015000311427-4081201,student__lf_elig,south_jordan,25.134192064906426
2016000428314-1231202,wrk__student,santa_clara,25.134006258687986
2017000710900-389603,wrk_only,west_jordan,25.133974451675545
2019HU0683358-4909408,wrk_only,south_jordan,25.133673094179482
2019HU0512395-1658102,wrk_only,millcreek,25.133647474881993
2015000584072-618302,wrk_only,salt_lake_city,25.13340555856411
2015001241810-2814001,wrk_only,west_jordan,25.13215187997386
2015000789375-840901,wrk_only,west_valley_city,25.1320711542805
2015001018921-2546008,wrk__student,west_jordan,25.131961941773934
2015001049027-3060701,wrk_only,south_jordan,25.131492425604986
2019HU0749572-696601,wrk_only,west_jordan,25.131186922102728
2018HU0910631-4820701,wrk_only,layton,25.131082150229616
2016000436835-3124901,wrk_only,salt_lake_city,25.131020385200237
2016000612456-4000501,wrk_only,layton,25.13091680527736
2018HU0637133-3948701,wrk_only,orem,25.13063876660081
2015000290595-2680102,wrk_only,south_jordan,25.130577671191368
2015001302134-4487802,wrk_only,south_jordan,25.13035632076895
2019HU0478142-2529310,wrk_only,west_jordan,25.130025591825905
2015000996240-2803802,wrk_only,west_jordan,25.12983038794286
2019HU1094562-988301,wrk_only,west_jordan,25.129726708336815
2015000355279-156803,wrk_only,west_valley_city,25.12959777202394
2015000371339-1235003,wrk_only,taylorsville,25.129212917194266
2015001049936-1642503,wrk_only,unknown,25.128459824792447
2015000510272-3516001,wrk_only,south_jordan,25.12766565149113
2017000661990-5332301,wrk_only,unknown,25.12760246388513
2016000148016-3859701,wrk_only,salt_lake_city,25.12714026321688
2015000557948-3031102,wrk_only,holladay,25.126482091504798
2015000115385-6765201,wrk_only,st_george,25.126345508199925
2016000525691-2256801,wrk_only,draper,25.126251575385556
2018HU0431744-2716601,wrk_only,kearns,25.12620107586609
2016001367023-2047701,wrk_only,dugway,25.125634332687554
2015000730766-707601,wrk_only,riverton,25.125451109507956
2019HU1214585-1021801,wrk_only,salt_lake_city,25.125427540717958
2016001498803-778601,wrk_only,herriman,25.125231225065026
2015001264828-2236201,wrk_only,west_jordan,25.125050629110806
2019HU0968862-1187801,wrk_only,west_jordan,25.124939664213237
2015001293699-594903,wrk_only,salt_lake_city,25.124904480441508
