p_id,agent_type,place,agent_mape
2018HU0161595-2274103,wrk__student,orem,22.156716424022992
2019HU0849119-3781005,wrk__student,provo,22.156307255632505
2017000334905-164902,wrk_only,farmington,22.15624505284253
2019HU0424396-2601201,wrk_only,lehi,22.153169479310694
2018HU1026706-2972602,wrk__student,grantsville,22.152802203744663
2018HU1053082-242901,wrk_only,minersville,22.152475848545812
2018HU0983170-2675102,wrk_only,lehi,22.151723274576263
2019HU0260000-726801,wrk_only,american_fork,22.15154466642584
2019HU0275945-5381901,wrk_only,vineyard,22.150250887079462
2019HU1384001-739102,wrk__student,american_fork,22.149887937649705
2019HU0068190-2345601,wrk_only,bountiful,22.14885503846629
2019HU0538537-1753104,wrk_only,pleasant_grove,22.148711678688063
2018HU1103795-297501,wrk_only,farmington,22.143536197298527
2019HU0260000-166801,wrk_only,pleasant_grove,22.143260557334994
2019HU1026742-4358601,wrk_only,unknown,22.143046046191227
2019HU0812260-3768201,wrk_only,north_salt_lake,22.14279057315743
2019HU0139055-3236401,wrk_only,woods_cross,22.14271181033118
2019HU1172775-4294310,wrk_only,woods_cross,22.14270539355481
2018HU0800833-280501,wrk_only,kaysville,22.141446519034005
2019HU0431145-5391101,wrk_only,vineyard,22.139892996455636
2019HU0763012-2675903,wrk__student,bountiful,22.139050302407043
2016000130863-2449903,wrk__student,centerville,22.138994725162572
2017001123920-6681004,wrk_only,kaysville,22.137836835346963
2015000732545-1989303,student__lf_elig,wendover,22.1374309116864
2019HU0138212-3480101,wrk__student,bountiful,22.137336152035523
2017000862857-799701,wrk_only,farmington,22.13402072386901
2019HU1156989-3810503,wrk__student,provo,22.132628524171636
2019HU0979268-2672403,wrk_only,orem,22.131327576506475
2018HU1103795-297902,wrk_only,kaysville,22.129875901068807
2018HU0423045-430503,wrk__student,kaysville,22.129328245288807
2019HU1276722-382002,wrk_only,farmington,22.129311825969577
2019HU0825434-982601,wrk__student,centerville,22.12913049664533
2019HU0761588-1754901,wrk_only,pleasant_grove,22.128104999646432
2015001272974-5172302,wrk__student,vineyard,22.12536780847665
2018HU0625860-2800502,wrk_only,orem,22.12322627294593
2019HU0391844-2793902,wrk__student,american_fork,22.122917821569136
2018HU0855233-4024302,wrk_only,woods_cross,22.122448576677264
2019HU0989505-3661301,wrk_only,provo,22.121949499790457
2018HU1399770-3181502,wrk__student,orem,22.12194328469389
2019HU0974015-4330901,wrk_only,orem,22.12139441836686
2018HU0483205-1984106,wrk__student,lindon,22.120256803238266
2019HU0738480-2693401,wrk_only,lehi,22.119861500473277
2018HU1377074-3746002,wrk_only,north_salt_lake,22.118559839880287
2018HU0814457-3088102,wrk_only,bountiful,22.117800206004016
2018HU0423294-960703,wrk_only,west_bountiful,22.117369875778444
2018HU0064255-5287405,wrk__student,vineyard,22.116466350891656
2019HU0824831-4256003,wrk__student,woods_cross,22.11552430338389
2019HU0219206-4313602,wrk_only,unknown,22.115241390522367
2018HU0667546-2771601,wrk_only,lehi,22.114805312682964
2018HU1389648-6495101,wrk_only,kaysville,22.113329040489127
2019HU0828362-3003101,wrk_only,saratoga_springs,22.11237449942335
2018HU0507354-1170503,wrk__student,centerville,22.11233268730288
2018HU0425831-1829501,wrk__student,north_salt_lake,22.109727727568178
2016000858177-5201604,wrk__student,vineyard,22.10802447063833
2019HU0527142-1463502,wrk__student,ogden,22.107091408294334
2018HU0002212-3700101,wrk_only,north_salt_lake,22.10690501150376
2019HU0315979-2688703,wrk_only,lehi,22.106183656877196
2018HU1288522-312205,wrk_only,salt_lake_city,22.10509558336331
2019HU0919670-4256501,wrk_only,woods_cross,22.10507751076451
2019HU0849572-3326504,wrk_only,bountiful,22.102584220234288
2017000766019-1086403,wrk__student,centerville,22.101958360127405
2017000211491-3043601,wrk_only,bountiful,22.101716257761726
2019HU0828362-199902,wrk_only,lehi,22.101701251762034
2019HU1400986-1885101,wrk_only,west_point,22.10140546469212
2018HU0611016-4018801,wrk_only,west_bountiful,22.09885536896392
2019HU0509031-2993201,wrk_only,saratoga_springs,22.097907237607192
2019HU1023915-650902,wrk_only,american_fork,22.097362917697737
2017000897247-5263002,wrk__student,vineyard,22.096650272512424
2015000190210-2702801,wrk__student,american_fork,22.09652459028289
2018HU0161595-2272303,wrk__student,vineyard,22.096153057210767
2015001464718-3415803,wrk__student,provo,22.096133981436164
2019HU0278157-2790901,wrk__student,lehi,22.0954544343503
2019HU0719748-4056501,wrk_only,west_bountiful,22.0953824402251
2015001036948-3300301,wrk_only,salt_lake_city,22.094185298185934
2019HU0111851-3234103,wrk_only,woods_cross,22.09416314445767
2019HU1135703-5436201,wrk_only,vineyard,22.092967651818228
2016000501459-1791502,wrk_only,north_salt_lake,22.09063835979263
2019HU1289095-392202,wrk_only,kaysville,22.089631450354716
2019HU0423534-6502702,wrk_only,kaysville,22.088331807642124
2017000454646-3971301,wrk_only,west_bountiful,22.08724590363503
2018HU0369765-1095402,wrk_only,centerville,22.086277048099067
2019HU1264371-842603,wrk__student,farmington,22.086177150566243
2019HU0342090-5386203,wrk__student,vineyard,22.08604425200206
2018GQ0025400-5498101,wrk__student,orem,22.085940956071422
2018HU1258518-4284101,wrk_only,hinckley,22.08535084318798
2017000448555-2953006,wrk__student,orem,22.084585994190608
2017000686793-3978101,wrk_only,woods_cross,22.084138223865317
2019HU0830465-3363202,wrk__student,salt_lake_city,22.08380937203009
2019HU0092716-4161003,wrk_only,woods_cross,22.083662208465547
2019HU1016219-5426303,wrk_only,vineyard,22.083075785667873
2015000984328-2247502,wrk__student,syracuse,22.081720506668795
2017000951551-1617801,wrk_only,pleasant_grove,22.08169932813507
2018HU0397598-4286102,wrk__student,woods_cross,22.08073999807366
2016000206669-2562302,wrk_only,saratoga_springs,22.080629800330794
2019HU0148184-5705806,wrk_only,pleasant_grove,22.080507870458607
2019HU0775819-5408501,wrk_only,vineyard,22.076762995193544
2018HU0289253-4148102,wrk_only,woods_cross,22.075956613391362
2015000321874-4467302,wrk_only,fillmore,22.07582285661761
2019HU0111550-206901,wrk_only,unknown,22.07577477593751
2018HU0425831-1829801,wrk__student,north_salt_lake,22.07561563423235
2019HU0907207-3062103,wrk__student,hooper,22.07492469773792
2019HU0816137-5771905,wrk_only,pleasant_grove,22.074500936934218
2019HU0548697-2798301,wrk_only,american_fork,22.072838980315577
2018HU0014093-242002,wrk_only,farmington,22.070094270859663
2019HU0137335-2787701,wrk_only,american_fork,22.069412324820505
2018HU0466344-6483602,wrk__student,kaysville,22.06859890612626
2018HU0236338-252601,wrk_only,farmington,22.0673184050534
2019HU0646821-2997403,wrk_only,saratoga_springs,22.067248100709623
2019HU1109990-148002,wrk_only,lehi,22.067164512934532
2018HU0328260-2508302,wrk__student,orem,22.06706754183591
2019HU0353680-3755402,wrk_only,north_salt_lake,22.066859614110008
2019HU0548697-2798101,wrk_only,lehi,22.066063476385438
2019HU1289095-391202,wrk_only,farmington,22.06416463655916
2019HU0774978-3765701,wrk__student,north_salt_lake,22.06355911367968
2015000792054-1380501,wrk__student,pleasant_grove,22.06250232519241
2018HU1249886-4505502,wrk_only,provo,22.061630127749467
2018HU0611016-4018703,wrk_only,west_bountiful,22.060631018051602
2018HU1195861-5353802,student__lf_elig,vineyard,22.06046328896778
2019HU0374120-1185601,wrk_only,centerville,22.060300348127733
2019HU1171006-2629001,wrk__student,orem,22.060160296170604
2019HU0566893-5583603,wrk_only,provo,22.059625323261077
2018HU0531371-2323002,wrk_only,orem,22.058445801193116
2018HU1344167-2348603,wrk__student,syracuse,22.057957290313894
2019HU0977340-2066802,wrk_only,cedar_hills,22.05722289136726
2017000707285-5558301,wrk__student,orem,22.056857269271063
2016000338524-99701,wrk_only,farmington,22.053953099836328
2018HU0889254-4171408,wrk_only,delta,22.053757826117412
2019HU0270515-825801,wrk_only,pleasant_grove,22.053096338020087
2019HU0287116-778902,wrk__student,pleasant_grove,22.05281506436907
2019HU1084011-2610001,wrk_only,saratoga_springs,22.052271317235178
2019HU0646821-2448603,wrk_only,saratoga_springs,22.05210294536798
2019HU0813424-3001001,wrk_only,saratoga_springs,22.05195008823655
2019HU0396192-4288604,wrk_only,delta,22.051367560100392
2018HU0289253-4007002,wrk_only,west_bountiful,22.050852334937755
2018HU0682436-2907702,wrk_only,provo,22.050652668685817
2018HU0325279-2337105,wrk_only,bountiful,22.050521655355464
2017001166966-2838305,wrk__student,bountiful,22.049689025616058
2018HU0014093-806402,wrk_only,centerville,22.049162691509164
2017000597428-3975801,wrk_only,west_bountiful,22.04899767178403
2019HU0626736-5519504,wrk__student,orem,22.04886593531467
2017000526137-4122901,wrk_only,woods_cross,22.047918051813628
2017001175561-950302,wrk__student,west_bountiful,22.047170099169968
2018HU0693202-4310101,wrk_only,deseret,22.04590426266725
2015001228484-5171105,student__lf_elig,vineyard,22.044968099160588
2019HU0835484-733101,wrk_only,american_fork,22.04396138618408
2017001175561-4138002,wrk__student,woods_cross,22.04341065073207
2019HU0066370-797504,wrk__student,provo,22.041849384473785
2016000763429-468902,wrk__student,farmington,22.040426899088892
2019HU0156223-1886303,wrk_only,pleasant_view,22.039734425848426
2016001047593-1013901,wrk__student,pleasant_grove,22.03910598851475
2015001121372-5532501,wrk__student,orem,22.03891766364345
2018HU0866523-4066002,wrk_only,unknown,22.038049407109796
2019HU0261800-683602,wrk_only,farmington,22.036254122886977
2015000641261-4159001,wrk__student,orem,22.03592357485275
2019HU0111851-973201,wrk__student,west_bountiful,22.035245160204152
2019HU1090508-1758102,wrk__student,pleasant_grove,22.03505548203019
2019HU0035453-327603,wrk_only,farmington,22.03437941334563
2019HU0595848-2816302,wrk__student,bountiful,22.032220041246774
2018HU1135850-1385601,wrk__student,west_bountiful,22.031318487493273
2019HU1171006-5439804,wrk_only,vineyard,22.03123305063109
2019HU1384001-737602,wrk__student,american_fork,22.0303071439251
2017000639789-3844803,wrk_only,west_bountiful,22.0296962729541
2016000720903-6673001,wrk_only,salt_lake_city,22.02803777951737
2017000862857-798701,wrk_only,farmington,22.027809466917
2018HU0509479-3056101,wrk_only,bountiful,22.02698550984177
2019HU1016219-5425502,wrk__student,vineyard,22.02680867198832
2019HU0595125-3879602,wrk_only,west_bountiful,22.02624350545109
2019HU0248938-974703,wrk_only,west_bountiful,22.02607365477563
2017001253225-3684703,wrk__student,north_salt_lake,22.024555349362775
2018HU1233500-2278302,wrk__student,orem,22.024205867866225
2019HU0552217-6818201,wrk_only,kaysville,22.023718366006786
2017001338642-2756801,wrk_only,american_fork,22.022580786428257
2019HU0954270-5424001,wrk_only,vineyard,22.02249551137111
2018HU1104308-4029801,wrk_only,west_bountiful,22.022086748673285
2018HU0611016-1374702,wrk__student,west_bountiful,22.02077042075099
2017000986371-2266301,student__lf_elig,vineyard,22.020704273654886
2019HU0746453-2879902,wrk_only,saratoga_springs,22.020591680395064
2017000986371-2264102,wrk__student,orem,22.016416705320996
2018HU1142594-1102001,wrk_only,centerville,22.016123919777687
2018HU0220369-2274402,wrk_only,orem,22.014144030988284
2017000986371-2264802,wrk__student,orem,22.01380135019919
2016001461380-6667401,wrk_only,kaysville,22.012804069670995
2018HU1294999-2782701,wrk_only,lehi,22.012800713470902
2019HU1164000-3012501,wrk_only,saratoga_springs,22.009061630439668
2018HU0927737-1831404,wrk__student,west_point,22.00845196492585
2017000249696-3800002,wrk_only,kanab,22.006356951503612
2019HU0626736-5400804,wrk__student,vineyard,22.005369969890815
2019HU1109854-2333804,wrk_only,orem,22.005220157866457
2015000301107-2853203,wrk__student,orem,22.00434256308975
2018HU0630364-815002,wrk__student,farmington,22.003132370665128
2018HU0549228-2560002,wrk__student,orem,22.002958001069263
2015000460115-2893502,wrk_only,unknown,22.00277863307131
2019HU0398738-977202,wrk_only,west_bountiful,22.00193031696459
2019HU1090508-5431902,wrk__student,vineyard,22.001894370795362
2017000423832-2572201,wrk_only,saratoga_springs,22.000599899971636
2018HU0248157-1043502,wrk__student,pleasant_grove,22.000566391594088
2018HU0423565-1371101,wrk_only,west_bountiful,21.99960988686878
2017000681791-1031903,wrk__student,pleasant_grove,21.998090049064473
2019HU0674465-4056201,wrk_only,west_bountiful,21.99791604769433
2017000924587-3676601,wrk_only,woods_cross,21.997597686575787
2019HU0783459-2627103,wrk__student,orem,21.997173165667704
2019HU0763012-2675103,wrk__student,bountiful,21.995975922418236
2019HU0763012-2674604,wrk__student,bountiful,21.99509329277246
2016000989882-2082601,wrk_only,north_salt_lake,21.994936829495288
2019HU0163870-1055202,wrk_only,pleasant_grove,21.994801512094845
2019HU0041702-4320701,wrk_only,orem,21.992845980166802
2018HU1090046-295101,wrk_only,farmington,21.992486793672324
2018HU1250144-3579402,wrk_only,provo,21.992224924034222
2018HU0757443-280202,wrk_only,farmington,21.990928759838894
2017000517506-5247801,wrk_only,vineyard,21.990522359928498
2015001228484-5171005,student__lf_elig,vineyard,21.989686620580848
2019HU0335728-86101,wrk_only,lehi,21.98864051669911
2019HU0767345-5407501,wrk_only,vineyard,21.988214621178447
2015001441288-3934903,wrk__student,woods_cross,21.987868136349707
2018HU1167587-2027303,wrk__student,lindon,21.98456621599389
2019HU0682720-3347002,wrk_only,unknown,21.98449807174779
2018HU1331375-1293803,wrk__student,centerville,21.984205560707462
2019HU0774978-3764501,wrk__student,woods_cross,21.983787959546884
2019HU1276722-382202,wrk_only,farmington,21.983464131180618
2019HU0763012-3490203,wrk__student,woods_cross,21.982764894373634
2015001307084-1324303,wrk__student,centerville,21.982667105850485
2019HU0171596-3126401,wrk_only,bountiful,21.982380424974217
2017000481541-3972301,wrk_only,woods_cross,21.98205281098426
2017000522670-1521501,wrk_only,bountiful,21.98191597919194
2018HU1397497-1052901,wrk_only,pleasant_grove,21.98111714244234
2019HU0173724-6693803,wrk_only,kaysville,21.98072694575661
2018HU1399900-5363902,wrk__student,vineyard,21.97946557513745
2019HU0595125-3878201,wrk_only,west_bountiful,21.978871591195208
2018HU0544988-2276203,wrk__student,vineyard,21.978606859305327
2016001396568-1883703,wrk__student,north_salt_lake,21.978294183094224
2018HU1067191-3466904,wrk__student,woods_cross,21.978005146913965
2017000810009-3671301,wrk_only,woods_cross,21.978001882623385
2019HU0370288-3172002,wrk_only,provo,21.975684086717536
2017001201429-5276902,wrk__student,vineyard,21.975540531028244
2015000491116-2634506,wrk__student,orem,21.97331639054801
2018HU1269535-970703,wrk__student,west_bountiful,21.96848215628281
2018HU1129216-4351002,wrk_only,unknown,21.968127471200898
2018HU0002212-3698401,wrk_only,north_salt_lake,21.96715556410297
2018HU0999705-3502801,wrk_only,draper,21.966893518836457
2019HU1325200-3202201,wrk_only,orem,21.965934515447668
2019HU1289095-4068401,wrk_only,woods_cross,21.96326462294867
2018HU0927737-1831504,wrk__student,west_point,21.96105362306693
2019HU1384001-1575202,wrk__student,pleasant_grove,21.96076790956431
2018HU0733052-2862601,wrk_only,saratoga_springs,21.959402724712753
2019HU0852048-4061602,wrk_only,woods_cross,21.95936961614583
2018HU0018917-4143008,wrk_only,woods_cross,21.95906848703422
2019HU1125436-1668705,wrk__student,saratoga_springs,21.9577422905827
2019HU0650109-4054701,wrk_only,west_bountiful,21.957154524288562
2019HU1203991-2991804,wrk_only,orem,21.956983066158987
2019HU0254696-3653503,wrk__student,provo,21.95683395947928
2018HU0397962-4011301,wrk_only,woods_cross,21.95490510155036
2015000584436-3910301,wrk_only,west_bountiful,21.95444798772719
2015000835756-5162801,wrk_only,vineyard,21.95290879713086
2018HU0759427-1376901,wrk_only,west_bountiful,21.952903576169362
2019HU1094688-6509103,wrk__student,kaysville,21.952821634038948
2017001374912-1546602,wrk_only,saratoga_springs,21.95045775804225
2018HU0296892-3858403,wrk__student,west_bountiful,21.949145633874302
2019HU1313029-3664001,wrk_only,provo,21.947704537591576
2019HU1386749-1759601,wrk_only,pleasant_grove,21.946058054985077
2017001217372-6724002,wrk_only,kaysville,21.94601494164402
2019HU1103817-2426301,wrk_only,bountiful,21.945360426121407
2018HU1230466-4232401,wrk_only,delta,21.94513944981502
2017001187626-1024603,wrk__student,centerville,21.942452897076866
2018HU0682399-3719202,wrk_only,woods_cross,21.941620717309963
2019HU0408976-5389501,wrk_only,vineyard,21.940069629425967
2018HU0803299-1183702,wrk__student,pleasant_grove,21.939879523999522
2017001361900-1179004,wrk__student,pleasant_grove,21.93983609898812
2018HU1016450-1835901,wrk_only,syracuse,21.938626116050187
2019HU1092472-5433602,wrk_only,vineyard,21.938295341411983
2018HU0611016-4018602,wrk__student,west_bountiful,21.937720714527266
2019HU0022895-2979801,wrk_only,saratoga_springs,21.935922178601412
2018HU0823555-963602,wrk__student,west_bountiful,21.935789383026048
2019HU1072409-5430203,wrk_only,vineyard,21.935426789135853
2018HU0425831-1831601,wrk__student,north_salt_lake,21.935285265926456
2019HU0275945-5381806,wrk__student,vineyard,21.935229338016374
2018HU0509479-3714801,wrk_only,north_salt_lake,21.932487061288274
2019HU0304714-2352203,wrk_only,bountiful,21.93143892467735
2017001201429-5277002,wrk__student,vineyard,21.93135628239424
2017000526137-4126101,wrk_only,woods_cross,21.93076462312538
2016000517696-188701,wrk_only,unknown,21.9306208140974
2016000130863-2874102,wrk__student,bountiful,21.928272662184554
2018HU0544988-1742201,wrk__student,pleasant_grove,21.928246646116925
2018HU1039735-2777401,wrk__student,american_fork,21.926661120800407
2017001191557-1619202,wrk__student,saratoga_springs,21.92593825123724
2018HU0709873-279105,wrk__student,farmington,21.925643003827126
2018HU1104921-3732101,wrk__student,provo,21.924329915078005
2019HU0941518-5423801,wrk_only,vineyard,21.92394121016855
2015000991374-6425403,wrk_only,kaysville,21.923671096838042
2018HU0673251-3863102,wrk_only,west_bountiful,21.922758986824448
2018HU1257916-1177003,wrk_only,centerville,21.921477078830957
2016000909996-2730702,wrk_only,bountiful,21.921250723662958
2019HU0647375-1252302,wrk__student,pleasant_grove,21.921072641638347
2017000707285-1032101,wrk__student,pleasant_grove,21.920890392266664
2019HU0830465-316102,wrk__student,salt_lake_city,21.920864343413072
2018HU0850362-732401,wrk_only,farmington,21.920661895491726
2019HU0646821-2997002,wrk_only,saratoga_springs,21.920472717790748
2018HU1085740-3468102,wrk_only,bountiful,21.920252475638552
2017000815172-4131802,wrk_only,woods_cross,21.92010332972554
2018HU1167587-2565003,wrk__student,orem,21.91950683762684
2019HU0179534-1107903,wrk__student,farmington,21.91893352829512
2018HU1067191-2618704,wrk__student,bountiful,21.918886365614
2017000860997-4320102,wrk_only,woods_cross,21.91870072306241
2018HU1124042-2718002,wrk_only,bountiful,21.91843439050701
2019HU1318286-1662601,wrk_only,pleasant_grove,21.91728436859591
2019HU0121552-2786101,wrk_only,american_fork,21.916649044989082
2017000687920-1256101,wrk_only,centerville,21.916131781532954
2018HU0751423-306506,wrk_only,salt_lake_city,21.91604374894394
2017000502788-171601,wrk__student,farmington,21.91525828617712
2019HU1307082-2041403,wrk_only,orem,21.914832951622042
2019HU0781359-648101,wrk_only,american_fork,21.91412032656559
2019HU1318286-1661401,wrk_only,pleasant_grove,21.913431588968766
2019HU0365346-341003,wrk_only,kaysville,21.913234505704082
2019HU0143007-973501,wrk_only,west_bountiful,21.912380446296257
2018HU0423294-2338203,wrk_only,bountiful,21.912354179358758
2019HU0354068-4045702,wrk_only,woods_cross,21.911581317273324
2018HU0693576-2861901,wrk_only,saratoga_springs,21.911273360681903
2018GQ0008977-5566501,wrk__student,orem,21.911186124054666
2018HU1225075-2759303,wrk__student,orem,21.909289137875763
2016001018973-3080102,wrk__student,bountiful,21.90834632599611
2015000479715-2250301,wrk__student,vineyard,21.908291862249254
2018HU0526772-2322704,wrk__student,orem,21.906873466320743
2018HU1145884-877102,wrk__student,centerville,21.906616346941927
2019HU1386686-1069903,wrk__student,pleasant_grove,21.90622884461801
2018HU0171339-2711801,wrk__student,bountiful,21.905955076861108
2018HU0611016-4018403,wrk_only,west_bountiful,21.905897150997138
2018HU0745120-5314902,wrk_only,vineyard,21.90259505408889
2018HU0707453-5314101,wrk__student,vineyard,21.90176932749967
2016000604693-111701,wrk_only,farmington,21.90173380518184
2019HU0285310-4247502,wrk_only,woods_cross,21.90168711334448
2018HU0986450-3523702,wrk__student,bountiful,21.901578936192546
2018GQ0072140-5500701,wrk__student,orem,21.900907983969628
2017001259833-4225301,wrk_only,woods_cross,21.89807499005433
2017000707285-1032103,wrk__student,pleasant_grove,21.8978539869712
2018HU0154939-4230001,wrk_only,woods_cross,21.897680596019974
2017000986371-2264902,wrk__student,orem,21.897156201146245
2019HU1372486-2069403,wrk__student,pleasant_grove,21.896407010380457
2018HU0788783-307103,wrk_only,salt_lake_city,21.893275758334884
2019HU0094162-125901,wrk__student,snowville,21.8927157872566
2017000526137-4123101,wrk_only,woods_cross,21.89236593305297
2019HU0033814-2873002,wrk_only,saratoga_springs,21.89129822983508
2018HU1399770-2514902,wrk__student,orem,21.891225904421784
2019HU1314738-6703303,wrk__student,kaysville,21.88986819928458
2018HU0297028-4150003,wrk_only,woods_cross,21.88899643340494
2015000173995-11301,wrk_only,farmington,21.888809649105966
2019HU0763012-2675303,wrk__student,bountiful,21.888778341026153
2019HU0383651-1652602,wrk__student,pleasant_grove,21.888179319351288
2019HU1023229-2904202,wrk_only,draper,21.887257057095777
2019HU0371867-4164802,wrk_only,woods_cross,21.88693686282423
2018HU1001049-2277401,wrk__student,vineyard,21.886434803096908
2019HU0424465-4050502,wrk_only,woods_cross,21.886194213525968
2018HU0184146-3216202,wrk_only,woods_cross,21.88496490975855
2019HU1408862-1760501,wrk__student,pleasant_grove,21.884415329254907
2019HU0173724-2358504,wrk__student,syracuse,21.884293310509147
2019HU1084011-1667001,wrk_only,saratoga_springs,21.884058870693426
2019HU1289095-4069502,wrk_only,woods_cross,21.881872476333577
2018HU0161595-2272703,wrk__student,orem,21.881198734980043
2019HU0350072-1445802,wrk_only,brigham_city,21.879668570884757
2019HU0306403-1652703,wrk__student,saratoga_springs,21.879591866122038
2017001271631-2933002,wrk__student,unknown,21.878534521652217
2019HU1367764-205201,wrk_only,lehi,21.877454135483035
2019HU1040948-2333401,wrk_only,orem,21.87597113276787
2019HU0757598-981501,wrk_only,west_bountiful,21.87545022503633
2018HU0736708-2862904,wrk__student,saratoga_springs,21.874084433010708
2018HU1268883-3511402,wrk__student,provo,21.874027139404074
2018HU0957396-2947503,wrk_only,magna,21.87361116101653
2015001256988-182302,wrk_only,unknown,21.873597590836503
2018HU1351430-3352102,wrk_only,palmyra,21.87340660555247
2017001245797-1178504,wrk__student,pleasant_grove,21.873163023912955
2018HU0855233-1839002,wrk_only,north_salt_lake,21.871712232859796
2016000065878-4324801,wrk_only,unknown,21.870795555704348
2015000365306-6774002,wrk_only,st_george,21.870662635933748
2019HU0742941-2864804,wrk_only,syracuse,21.870025755399805
2017001007731-949502,wrk_only,west_bountiful,21.868559840727745
2018HU0356574-258402,wrk_only,farmington,21.866799369160088
2019HU0937339-805504,wrk__student,provo,21.86644968934443
2019HU1156874-52804,wrk__student,american_fork,21.86610448450556
2016000346667-3307304,wrk_only,salt_lake_city,21.865793120455752
2018HU0259184-1625002,wrk__student,saratoga_springs,21.863687064916647
2019HU1062022-5429901,wrk_only,vineyard,21.86352027223585
2015001340282-913902,student__lf_elig,west_bountiful,21.86323041303461
2019HU0963089-3810003,wrk__student,provo,21.86243935810589
2019HU0111851-3234201,wrk__student,woods_cross,21.861348221833563
2018HU0438306-1627403,wrk__student,saratoga_springs,21.86086607045922
2018HU0927737-1833104,wrk__student,syracuse,21.860169775769013
2019HU0342090-5386103,wrk__student,vineyard,21.858431957100354
2019HU0318301-3089802,wrk_only,nephi,21.856773152441907
2017001259833-4225401,wrk_only,woods_cross,21.8566536703007
2018HU0018917-4145404,wrk_only,woods_cross,21.85635165389121
2019HU0793709-6777703,wrk__student,kaysville,21.85553413191325
2018HU1146695-2779401,wrk_only,american_fork,21.8552855681933
2019HU1160866-987802,wrk_only,centerville,21.854732713031083
2017001045780-4136303,wrk_only,woods_cross,21.851586376369728
2019HU0033814-2872002,wrk_only,saratoga_springs,21.850395568080234
2018HU0650033-4215504,wrk_only,orem,21.84998297889218
2017000897247-5262701,wrk__student,vineyard,21.848993274770535
2019HU0391844-2794303,wrk_only,lehi,21.848548766414254
2019HU1206253-2426103,wrk_only,orem,21.847909521393134
2019HU0111851-3232301,wrk__student,woods_cross,21.847830671143974
2019HU0285433-4162801,wrk_only,woods_cross,21.84697021538492
2019HU1289095-4068601,wrk_only,woods_cross,21.846518421153384
2019HU0926375-586703,wrk__student,farmington,21.845538435607466
2018HU0713164-279701,wrk_only,kaysville,21.844350378693004
2017000862554-3985001,wrk_only,west_bountiful,21.84238401589418
2019HU0730488-4290402,wrk_only,hinckley,21.841184570208895
2019HU0782059-1117303,wrk_only,pleasant_grove,21.839154796011286
2019HU1366429-2428303,wrk__student,west_bountiful,21.838291386048464
2016001470119-6767701,wrk_only,salt_lake_city,21.83727280120642
2017001340279-5281301,wrk__student,vineyard,21.83667343060635
2019HU1013426-2297401,wrk_only,bountiful,21.835765194730538
2017001489697-3722001,wrk__student,provo,21.835639501796507
2019HU0152780-2874101,wrk_only,saratoga_springs,21.83406264386305
2017000932336-193701,wrk__student,farmington,21.833609075437852
2019HU1289095-391002,wrk_only,kaysville,21.83346739560688
2019HU0306403-1652603,wrk__student,saratoga_springs,21.83295243571984
2019HU1272038-5443101,wrk_only,vineyard,21.832838357863803
2019GQ0040268-1471801,wrk__student,provo,21.832151298791587
2015001228484-5171103,wrk__student,vineyard,21.8300976703508
2019HU1318286-1566402,wrk_only,pleasant_grove,21.829473739275652
2018HU1377074-309903,wrk_only,farmington,21.829328736810798
2017001067779-3021802,wrk_only,nephi,21.829271081057232
2018HU0981177-289402,wrk_only,farmington,21.82826255699685
2018GQ0148799-5503301,wrk__student,orem,21.82747257965927
2017000580139-3974002,wrk__student,woods_cross,21.82607751360594
2019HU0033814-1561501,wrk__student,saratoga_springs,21.826037256182943
2019HU0948138-3693604,wrk_only,provo,21.825798347653226
2019HU0738480-2999302,wrk_only,saratoga_springs,21.82295607748576
2018HU0425831-1830801,wrk__student,north_salt_lake,21.82291263784463
2019HU1028411-1663901,wrk_only,saratoga_springs,21.82072958490235
2019HU0608475-3173801,wrk_only,bountiful,21.819406041169078
2018HU1290661-1103801,wrk_only,centerville,21.818129591649374
2019HU1205586-5638803,wrk__student,layton,21.817119920017955
2016000122323-4326002,wrk_only,unknown,21.816184125419266
2019HU1020528-3884602,wrk_only,west_bountiful,21.815853156265234
2019HU0812990-2801102,wrk_only,american_fork,21.814820187642013
2019HU1318286-1565802,wrk_only,pleasant_grove,21.81477635011851
2019HU1408862-1760401,wrk__student,pleasant_grove,21.81373236615069
2018HU0190209-953301,wrk_only,centerville,21.81147915175961
2019HU0774978-3766201,wrk__student,north_salt_lake,21.811195553325337
2016000989882-3149702,wrk_only,woods_cross,21.811119194881883
2015001497466-4238401,wrk__student,orem,21.811105840237946
2019HU1392980-4072801,wrk_only,west_bountiful,21.80595744380894
2017000830835-806902,wrk_only,herriman,21.805163882972828
2019HU0145525-4043303,wrk_only,west_bountiful,21.803964758895937
2015001082869-2714201,wrk__student,lindon,21.803612749583326
2017000726206-945602,student__lf_elig,west_bountiful,21.80309342722189
2018HU0289253-4007802,wrk_only,west_bountiful,21.803060515027852
2019HU1080764-2967102,wrk__student,hooper,21.801496625035156
2018HU0666947-4239301,wrk_only,woods_cross,21.799373211653414
2018HU0760022-3723002,wrk_only,woods_cross,21.79922497084942
2019HU0716963-3396202,wrk_only,provo,21.798760620090345
2018HU0463294-1044502,wrk_only,pleasant_grove,21.797303811733197
2018HU0505783-4212801,wrk__student,orem,21.7959848352857
2018HU0001706-3096901,wrk_only,grantsville,21.795493341601958
2019HU0022895-2871901,wrk_only,saratoga_springs,21.794714204895286
